0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.9999999999999957,0.02929357094039419,0.08019643538149439,0.034017320367746365,0.04443203794199726,0.15178116262978097,0.09473840410664627,0.10884774776415469,0.1092917058832614,0.16651421302585134,0.046356173457502224,0.08140802418326085,0.07293799505023192,0.04921655968531165,0.13981413545954693,0.145301017168657,0.15458258877894834,0.12244306644005296,0.14017984892553922,0.09550151289033641,0.0488437617944755,0.06484455883543266,0.052058468722439556,0.01735299646259057,0.07226048173446084,0.02489916709250661,0.11035429670978691,0.012529125711315108,0.014523559061814802,0.12887969462460097,0.07316777656794024,0.07485364491275402,0.05924301271840445,0.07891474127912101,0.08384696961644912,0.04728078040070221,0.02716650103066077,0.010227210614848627,0.023066293658550664,0.0541613106585757,0.0343553767103282
0.02929357094039419,1.0000000000000029,0.02838058178668739,0.02028691517759137,0.025276841789753885,0.03825702795737565,0.03691267154967647,0.045961083878584226,0.03972945533699334,0.06926307240296123,0.015503541998081183,0.040803415850370485,0.02972340968902326,0.01654537411294164,0.052884820567964654,0.01611371498729621,0.051265575759431595,0.051838944570362415,0.04605494208616209,0.03491093952302336,0.023027534576674294,0.023091201335595054,0.015679002863400522,0.009306595600039014,0.037221183467612745,0.014661933946336535,0.039239715289772985,0.005711423045220079,0.015243444494106913,0.0293189562017384,0.028517294726903376,0.030497825128311506,0.0190198318787686,0.02753983814192859,0.03240549034057763,0.019007494910629374,0.009275861079474536,0.0029784332655951214,0.008468746440517502,0.023816188204204468,0.011960206186303073
0.08019643538149439,0.02838058178668739,1.0000000000000007,0.03766590152076253,0.06376160833058135,0.10706489260755742,0.19414599204624033,0.09586250449641226,0.07655284952385588,0.15019764766364407,0.05635889919454764,0.08664427230952851,0.07622887611573104,0.05176596247858234,0.1369692109230739,0.07615163654860659,0.10920406055369648,0.11000635934358795,0.14533485343871722,0.08097368655939707,0.06851157816219001,0.05494065919780407,0.04446100449073441,0.022599842988968406,0.07708355226648503,0.02925785004051991,0.10899544474154714,0.01646442296132947,0.01974072148826924,0.08280943590435452,0.06435105814731291,0.05806179055220089,0.05385397101015853,0.0576446081928589,0.09448743357102765,0.045662032474508174,0.02063685725937282,0.01168633647331996,0.024148595051697072,0.03788140979019141,0.03207870131796657
0.034017320367746365,0.02028691517759137,0.03766590152076253,0.9999999999999997,0.061321291303367366,0.03635115327345267,0.06457428320295672,0.048097672636502734,0.04465802680985945,0.08589937274873247,0.01804073577351633,0.05022244798288734,0.04050877501754541,0.033465553847238615,0.08957096908316294,0.019785449737809976,0.048762478799649525,0.07015878133117409,0.05718816481323187,0.05580909735097454,0.030527795778281696,0.033339087351745136,0.018854826863378686,0.008909316392707145,0.03742487562462153,0.18114492130011076,0.05827773845062608,0.026837628522786303,0.022855797665308337,0.039955449669473724,0.05872196192235984,0.04009899941681152,0.025432220371900308,0.03335811290473978,0.04147137050091423,0.028792022788290985,0.010633784474417424,0.0037197323362543715,0.010150203935820662,0.02908980549122007,0.009104312890111608
0.04443203794199726,0.025276841789753885,0.06376160833058135,0.061321291303367366,1.0000000000000018,0.04372276457123989,0.10811912785035974,0.06865453215026399,0.05462054174250087,0.11197239051105651,0.020233659307163553,0.05976814084482012,0.05245334766395981,0.02510127439756691,0.0812887818345711,0.027715905914451833,0.07422080673786605,0.08303253297149044,0.07383474837107808,0.06901368730545648,0.02671371365967029,0.02975643035677799,0.02375988349186418,0.011056671244876956,0.046934863024784855,0.037073419669966974,0.05783959096911305,0.008002286259159264,0.021362114521062344,0.0915926311867157,0.03772969315750971,0.04511870158744307,0.02875918461411169,0.04382653139986833,0.06976607929771045,0.02631360312288912,0.013786525247613375,0.004268070495928121,0.017568541122580234,0.05191739925121929,0.011191953720128156
0.15178116262978097,0.03825702795737565,0.10706489260755742,0.03635115327345267,0.04372276457123989,0.999999999999997,0.15679372946257486,0.18262832600109574,0.11852956779354411,0.19159983628554694,0.056785691812332166,0.10033345611921676,0.09652008280956453,0.06788735440464899,0.1909403129961242,0.0941136341845135,0.1755222220950354,0.14508109497299693,0.19871136347871757,0.0913126002318658,0.05128899604037145,0.06996430161206085,0.05377328010807483,0.021959354544821525,0.07602911602833137,0.04097434807217619,0.14241932248533362,0.01804986147367293,0.01889938478149844,0.0717520330190967,0.07298511414785698,0.08660442926738367,0.06260909291827293,0.06524578615968692,0.12439961704844617,0.05481697864842237,0.02076592169647479,0.013995089911070215,0.03525770841243632,0.05963280210106554,0.041964818044400845
0.09473840410664627,0.03691267154967647,0.19414599204624033,0.06457428320295672,0.10811912785035974,0.15679372946257486,0.9999999999999979,0.12485243675025967,0.10413605904091178,0.18751290787874816,0.06025275720181081,0.11249017062959621,0.09412982120792493,0.06741689920767918,0.1644309513994023,0.07905995392401109,0.12280657543992249,0.12694435054747247,0.1788221910048682,0.10703941427310927,0.0741886708522072,0.07306809539329806,0.049196266870901395,0.02211473928494444,0.08568631702541678,0.03681042847390266,0.1266292263403919,0.018169444589958395,0.02957436954818694,0.10124412433364488,0.06401130971257421,0.12894249710473069,0.05531341306159161,0.08013992567377992,0.10874160712512776,0.06514938141688559,0.020883628706416395,0.012781139711464795,0.039453951169549535,0.06033479006212945,0.03407908968249955
0.10884774776415469,0.045961083878584226,0.09586250449641226,0.048097672636502734,0.06865453215026399,0.18262832600109574,0.12485243675025967,0.9999999999999964,0.17372753081914052,0.25154552052627427,0.06439666801366221,0.11943025382101433,0.11017750109006201,0.07368551325097296,0.1833339066130225,0.0598561581574399,0.3856857533859386,0.17241920997465665,0.1682846236418542,0.14758561497032008,0.055391875961953184,0.10623967054363194,0.05468285801650938,0.04542524926894364,0.14041012116979146,0.060048086624748975,0.24968008341834275,0.020066744885995164,0.02552711374986553,0.10398175049314572,0.13314299827053325,0.1230945658297,0.07288169043249226,0.13256240254271273,0.12404172993344807,0.38627457451352626,0.03736473381532272,0.033683772254700796,0.033439535847982656,0.08156131641328859,0.12550571220634835
0.1092917058832614,0.03972945533699334,0.07655284952385588,0.04465802680985945,0.05462054174250087,0.11852956779354411,0.10413605904091178,0.17372753081914052,1.0000000000000027,0.24850994151977393,0.04477151360076568,0.09679410353891216,0.09238072479369168,0.05317708573719071,0.1547782255304489,0.062230342446533006,0.1886734431678514,0.18370096348925855,0.14137184204997946,0.15855385544583633,0.046455609739395755,0.0768664983626408,0.04820166451266475,0.023149615842218516,0.16344566776834096,0.03693519044275459,0.1457925110945128,0.015909707741664527,0.02492221749041783,0.10924445139659951,0.11706268040012695,0.09964056363865981,0.05455980028407649,0.12576493033916633,0.11961541744936113,0.08441694855977634,0.04691045113158392,0.024253374088584148,0.026958424553807973,0.0712689413257455,0.06113049785921327
0.16651421302585134,0.06926307240296123,0.15019764766364407,0.08589937274873247,0.11197239051105651,0.19159983628554694,0.18751290787874816,0.25154552052627427,0.24850994151977393,1.0,0.08141863854091325,0.18526541905109709,0.17233002067649578,0.08814739535388659,0.2996550212919947,0.09923673294001976,0.2873555087811473,0.2864793158932845,0.27116755781061874,0.20654403491992956,0.08882107454543783,0.1465439417159605,0.0935269855656322,0.06353400518314611,0.2250195873568256,0.06123511215038663,0.2507369333101168,0.02845424949190455,0.04231799895901793,0.17051205917469753,0.14638853383096087,0.128750322017373,0.11535444147121582,0.2178317859068223,0.2251886144200289,0.11148799660172182,0.057053901625210866,0.02680828055158074,0.047468149486407506,0.14224285170259401,0.0756678334645044
0.046356173457502224,0.015503541998081183,0.05635889919454764,0.01804073577351633,0.020233659307163553,0.056785691812332166,0.06025275720181081,0.06439666801366221,0.04477151360076568,0.08141863854091325,1.0000000000000013,0.04728536425190146,0.050604521815177377,0.0397658233929449,0.09140938107182961,0.030858357838733298,0.0758199172783889,0.06352932051734288,0.07958534126917224,0.038738806106072804,0.0213021199033012,0.031226636288313913,0.02280949124137308,0.011728865337166558,0.037372410211461114,0.019644568921370863,0.0624539639655507,0.008498761333652363,0.009028524217948078,0.0315699287725741,0.03856381726430731,0.032891037706176414,0.031238374765102404,0.03242095064729808,0.055886535701614205,0.025563301257629567,0.01111928595776301,0.00671747127434591,0.01295093843520616,0.028050817563121572,0.02243529698987031
0.08140802418326085,0.040803415850370485,0.08664427230952851,0.05022244798288734,0.05976814084482012,0.10033345611921676,0.11249017062959621,0.11943025382101433,0.09679410353891216,0.18526541905109709,0.04728536425190146,1.0000000000000018,0.09176221182788448,0.04902853275893797,0.15245678532187676,0.04677963863906536,0.14305108493201021,0.1470646856909956,0.14507075958303375,0.0932260873876463,0.05176761584531447,0.0625052527809321,0.04560809965830134,0.02904965808789459,0.08137325805080806,0.03953290503858661,0.11655144166809203,0.015493777049328916,0.03273496257990721,0.07692253847687804,0.07050583874946514,0.07652395355930475,0.05441203411021471,0.07732035627413654,0.10702973027485288,0.056860289104722815,0.0245508817894102,0.01668744119056771,0.02513331517287946,0.05794928723575499,0.03327560933007998
0.07293799505023192,0.02972340968902326,0.07622887611573104,0.04050877501754541,0.05245334766395981,0.09652008280956453,0.09412982120792493,0.11017750109006201,0.09238072479369168,0.17233002067649578,0.050604521815177377,0.09176221182788448,1.000000000000001,0.05413028658134252,0.15181231552010982,0.04888146830299226,0.12143048440904516,0.16883844940449352,0.1532521359881967,0.08859067479748602,0.0429958862062625,0.056839711309696686,0.046320837064548495,0.03136652816781742,0.10138068530528385,0.029594442169675515,0.12367417157282705,0.017753998011429625,0.028300633777861028,0.05879037460553724,0.08074204680038735,0.05792802263172644,0.06697174230030564,0.06761096126237168,0.11365945568627465,0.057535654160808906,0.039388205453318434,0.01953108524645615,0.034401919934823826,0.05219904695184208,0.03348262283896455
0.04921655968531165,0.01654537411294164,0.05176596247858234,0.033465553847238615,0.02510127439756691,0.06788735440464899,0.06741689920767918,0.07368551325097296,0.05317708573719071,0.08814739535388659,0.0397658233929449,0.04902853275893797,0.05413028658134252,0.9999999999999988,0.07977017407380618,0.03503507153142146,0.08111194917694253,0.06831222210176954,0.08179561145856641,0.04699730479950773,0.01959679421827664,0.03529564875426489,0.02680486833353314,0.013140194411685556,0.04395953058977588,0.014837347722252666,0.06407572947563835,0.008331755803709548,0.009357096129412587,0.03631621735050385,0.040097801384237866,0.040694405700682064,0.03709076599425423,0.04298879948068962,0.05336170776296527,0.03300117884760253,0.018891532001358395,0.005684530267520143,0.015868677740671657,0.027573890803238268,0.02821325209308605
0.13981413545954693,0.052884820567964654,0.1369692109230739,0.08957096908316294,0.0812887818345711,0.1909403129961242,0.1644309513994023,0.1833339066130225,0.1547782255304489,0.2996550212919947,0.09140938107182961,0.15245678532187676,0.15181231552010982,0.07977017407380618,1.0000000000000022,0.08413356964944722,0.2273548515487698,0.26169278300841053,0.2892591238247667,0.13357034574486207,0.07815207146534728,0.10255952573359796,0.08314170417119947,0.042035798824515684,0.12628710196832704,0.06971580954936979,0.20417254099232157,0.030282744102567736,0.03215052353337059,0.10391505634940228,0.11287982926963465,0.10418007906384635,0.10689665089299903,0.13436788877316141,0.2639074118138627,0.08266210542683881,0.04491244027670518,0.02631466577483021,0.05384775313317456,0.22016656858207312,0.08013895617590243
0.145301017168657,0.01611371498729621,0.07615163654860659,0.019785449737809976,0.027715905914451833,0.0941136341845135,0.07905995392401109,0.0598561581574399,0.062230342446533006,0.09923673294001976,0.030858357838733298,0.04677963863906536,0.04888146830299226,0.03503507153142146,0.08413356964944722,1.0,0.07728160566497667,0.09748736387870229,0.1032908260016536,0.03931355994622938,0.026985306561933185,0.055155580427406314,0.03468306249907058,0.02511850201120816,0.029813700265112646,0.016550143984767392,0.08655737086141187,0.009818709942437456,0.010017504725011978,0.12166088122306522,0.04411475546073302,0.02760204349635481,0.03143283562591841,0.035056805080229576,0.05010974126307089,0.023612206767919492,0.00943157082906272,0.011947504646291192,0.018798631959695503,0.02290259561352242,0.022661685090759692
